PC4	Gemeente code	Provincie code	Provincie name	Gemeente name
6988	299	25	Gelderland	Zevenaar
6991	275	25	Gelderland	Rheden
6994	275	25	Gelderland	Rheden
6996	1876	25	Gelderland	Bronckhorst
6997	1876	25	Gelderland	Bronckhorst
6998	1876	25	Gelderland	Bronckhorst
6999	1876	25	Gelderland	Bronckhorst
7001	222	25	Gelderland	Doetinchem
7002	222	25	Gelderland	Doetinchem
7003	222	25	Gelderland	Doetinchem
7004	222	25	Gelderland	Doetinchem
7005	222	25	Gelderland	Doetinchem
7006	222	25	Gelderland	Doetinchem
7007	222	25	Gelderland	Doetinchem
7008	222	25	Gelderland	Doetinchem
7009	222	25	Gelderland	Doetinchem
7011	222	25	Gelderland	Doetinchem
7021	1876	25	Gelderland	Bronckhorst
7025	1876	25	Gelderland	Bronckhorst
7031	222	25	Gelderland	Doetinchem
7035	1955	25	Gelderland	Montferland
7036	1955	25	Gelderland	Montferland
7037	1955	25	Gelderland	Montferland
7038	1955	25	Gelderland	Montferland
7039	1955	25	Gelderland	Montferland
7041	1955	25	Gelderland	Montferland
7044	1955	25	Gelderland	Montferland
7045	1955	25	Gelderland	Montferland
7046	1955	25	Gelderland	Montferland
7047	1955	25	Gelderland	Montferland
7048	1955	25	Gelderland	Montferland
7051	1509	25	Gelderland	Oude IJsselstreek
7054	1509	25	Gelderland	Oude IJsselstreek
7055	1509	25	Gelderland	Oude IJsselstreek
7061	222	25	Gelderland	Doetinchem
7064	1509	25	Gelderland	Oude IJsselstreek
7065	1509	25	Gelderland	Oude IJsselstreek
7071	1509	25	Gelderland	Oude IJsselstreek
7075	1509	25	Gelderland	Oude IJsselstreek
7076	1509	25	Gelderland	Oude IJsselstreek
7077	1509	25	Gelderland	Oude IJsselstreek
7078	1509	25	Gelderland	Oude IJsselstreek
7081	1509	25	Gelderland	Oude IJsselstreek
7083	1509	25	Gelderland	Oude IJsselstreek
7084	1509	25	Gelderland	Oude IJsselstreek
7091	197	25	Gelderland	Aalten
7095	197	25	Gelderland	Aalten
7101	294	25	Gelderland	Winterswijk
7102	294	25	Gelderland	Winterswijk
7103	294	25	Gelderland	Winterswijk
7104	294	25	Gelderland	Winterswijk
7105	294	25	Gelderland	Winterswijk
7106	294	25	Gelderland	Winterswijk
7107	294	25	Gelderland	Winterswijk
7108	294	25	Gelderland	Winterswijk
7109	294	25	Gelderland	Winterswijk
7113	294	25	Gelderland	Winterswijk
7115	294	25	Gelderland	Winterswijk
7119	294	25	Gelderland	Winterswijk
7121	197	25	Gelderland	Aalten
7122	197	25	Gelderland	Aalten
7123	197	25	Gelderland	Aalten
7126	197	25	Gelderland	Aalten
7131	1586	25	Gelderland	Oost Gelre
7132	1586	25	Gelderland	Oost Gelre
7134	1586	25	Gelderland	Oost Gelre
7135	1586	25	Gelderland	Oost Gelre
7136	1586	25	Gelderland	Oost Gelre
7137	1586	25	Gelderland	Oost Gelre
7141	1586	25	Gelderland	Oost Gelre
7142	1586	25	Gelderland	Oost Gelre
7151	1859	25	Gelderland	Berkelland
7152	1859	25	Gelderland	Berkelland
7156	1859	25	Gelderland	Berkelland
7157	1859	25	Gelderland	Berkelland
7161	1859	25	Gelderland	Berkelland
7165	1859	25	Gelderland	Berkelland
7201	301	25	Gelderland	Zutphen
7202	301	25	Gelderland	Zutphen
7203	301	25	Gelderland	Zutphen
7204	301	25	Gelderland	Zutphen
7205	301	25	Gelderland	Zutphen
7206	301	25	Gelderland	Zutphen
7207	301	25	Gelderland	Zutphen
7211	262	25	Gelderland	Lochem
7213	262	25	Gelderland	Lochem
7214	262	25	Gelderland	Lochem
7215	262	25	Gelderland	Lochem
7216	150	23	Overijssel	Deventer
7217	262	25	Gelderland	Lochem
7218	262	25	Gelderland	Lochem
7221	1876	25	Gelderland	Bronckhorst
7223	1876	25	Gelderland	Bronckhorst
7224	1876	25	Gelderland	Bronckhorst
7225	1876	25	Gelderland	Bronckhorst
7226	1876	25	Gelderland	Bronckhorst
7227	1876	25	Gelderland	Bronckhorst
7231	301	25	Gelderland	Zutphen
7232	301	25	Gelderland	Zutphen
7233	1876	25	Gelderland	Bronckhorst
7234	1876	25	Gelderland	Bronckhorst
7241	262	25	Gelderland	Lochem
7242	262	25	Gelderland	Lochem
7244	262	25	Gelderland	Lochem
7245	262	25	Gelderland	Lochem
7251	1876	25	Gelderland	Bronckhorst
7255	1876	25	Gelderland	Bronckhorst
7256	1876	25	Gelderland	Bronckhorst
7261	1859	25	Gelderland	Berkelland
7263	1586	25	Gelderland	Oost Gelre
7271	1859	25	Gelderland	Berkelland
7273	1859	25	Gelderland	Berkelland
7274	1859	25	Gelderland	Berkelland
7275	1859	25	Gelderland	Berkelland
7311	200	25	Gelderland	Apeldoorn
7312	200	25	Gelderland	Apeldoorn
7313	200	25	Gelderland	Apeldoorn
7314	200	25	Gelderland	Apeldoorn
7315	200	25	Gelderland	Apeldoorn
7316	200	25	Gelderland	Apeldoorn
7317	200	25	Gelderland	Apeldoorn
7321	200	25	Gelderland	Apeldoorn
7322	200	25	Gelderland	Apeldoorn
7323	200	25	Gelderland	Apeldoorn
7324	200	25	Gelderland	Apeldoorn
7325	200	25	Gelderland	Apeldoorn
7326	200	25	Gelderland	Apeldoorn
7327	200	25	Gelderland	Apeldoorn
7328	200	25	Gelderland	Apeldoorn
7329	200	25	Gelderland	Apeldoorn
7331	200	25	Gelderland	Apeldoorn
7332	200	25	Gelderland	Apeldoorn
7333	200	25	Gelderland	Apeldoorn
7334	200	25	Gelderland	Apeldoorn
7335	200	25	Gelderland	Apeldoorn
7336	200	25	Gelderland	Apeldoorn
7339	200	25	Gelderland	Apeldoorn
7341	200	25	Gelderland	Apeldoorn
7345	200	25	Gelderland	Apeldoorn
7346	200	25	Gelderland	Apeldoorn
7348	200	25	Gelderland	Apeldoorn
7351	200	25	Gelderland	Apeldoorn
7352	228	25	Gelderland	Ede
7361	200	25	Gelderland	Apeldoorn
7364	200	25	Gelderland	Apeldoorn
7371	200	25	Gelderland	Apeldoorn
7381	200	25	Gelderland	Apeldoorn
7382	285	25	Gelderland	Voorst
7383	285	25	Gelderland	Voorst
7384	285	25	Gelderland	Voorst
7391	285	25	Gelderland	Voorst
7392	285	25	Gelderland	Voorst
7395	285	25	Gelderland	Voorst
7396	285	25	Gelderland	Voorst
7397	285	25	Gelderland	Voorst
7399	213	25	Gelderland	Brummen
7411	150	23	Overijssel	Deventer
7412	150	23	Overijssel	Deventer
7413	150	23	Overijssel	Deventer
7414	150	23	Overijssel	Deventer
7415	150	23	Overijssel	Deventer
7416	150	23	Overijssel	Deventer
7417	150	23	Overijssel	Deventer
7418	150	23	Overijssel	Deventer
7419	150	23	Overijssel	Deventer
7421	150	23	Overijssel	Deventer
7422	150	23	Overijssel	Deventer
7423	150	23	Overijssel	Deventer
7424	150	23	Overijssel	Deventer
7425	150	23	Overijssel	Deventer
7426	150	23	Overijssel	Deventer
7427	150	23	Overijssel	Deventer
7428	150	23	Overijssel	Deventer
7429	150	23	Overijssel	Deventer
7431	150	23	Overijssel	Deventer
7433	150	23	Overijssel	Deventer
7434	150	23	Overijssel	Deventer
7435	150	23	Overijssel	Deventer
7437	150	23	Overijssel	Deventer
7439	285	25	Gelderland	Voorst
7441	163	23	Overijssel	Hellendoorn
7442	163	23	Overijssel	Hellendoorn
7443	163	23	Overijssel	Hellendoorn
7447	163	23	Overijssel	Hellendoorn
7448	163	23	Overijssel	Hellendoorn
7451	1742	23	Overijssel	Rijssen-Holten
7461	1742	23	Overijssel	Rijssen-Holten
7462	1742	23	Overijssel	Rijssen-Holten
7463	1742	23	Overijssel	Rijssen-Holten
7466	189	23	Overijssel	Wierden
7467	189	23	Overijssel	Wierden
7468	189	23	Overijssel	Wierden
7471	1735	23	Overijssel	Hof van Twente
7472	1735	23	Overijssel	Hof van Twente
7475	1735	23	Overijssel	Hof van Twente
7478	1735	23	Overijssel	Hof van Twente
7481	158	23	Overijssel	Haaksbergen
7482	158	23	Overijssel	Haaksbergen
7483	158	23	Overijssel	Haaksbergen
7491	1735	23	Overijssel	Hof van Twente
7495	1735	23	Overijssel	Hof van Twente
7496	1735	23	Overijssel	Hof van Twente
7497	1735	23	Overijssel	Hof van Twente
7511	153	23	Overijssel	Enschede
7512	153	23	Overijssel	Enschede
7513	153	23	Overijssel	Enschede
7514	153	23	Overijssel	Enschede
7521	153	23	Overijssel	Enschede
7522	153	23	Overijssel	Enschede
7523	153	23	Overijssel	Enschede
7524	153	23	Overijssel	Enschede
7525	153	23	Overijssel	Enschede
7531	153	23	Overijssel	Enschede
7532	153	23	Overijssel	Enschede
7533	153	23	Overijssel	Enschede
7534	153	23	Overijssel	Enschede
7535	153	23	Overijssel	Enschede
7536	153	23	Overijssel	Enschede
7541	153	23	Overijssel	Enschede
7542	153	23	Overijssel	Enschede
7543	153	23	Overijssel	Enschede
7544	153	23	Overijssel	Enschede
7545	153	23	Overijssel	Enschede
7546	153	23	Overijssel	Enschede
7547	153	23	Overijssel	Enschede
7548	153	23	Overijssel	Enschede
7551	164	23	Overijssel	Hengelo (O)
7552	164	23	Overijssel	Hengelo (O)
7553	164	23	Overijssel	Hengelo (O)
7554	164	23	Overijssel	Hengelo (O)
7555	164	23	Overijssel	Hengelo (O)
7556	164	23	Overijssel	Hengelo (O)
7557	164	23	Overijssel	Hengelo (O)
7558	164	23	Overijssel	Hengelo (O)
7559	164	23	Overijssel	Hengelo (O)
7561	1774	23	Overijssel	Dinkelland
7562	173	23	Overijssel	Oldenzaal
7571	173	23	Overijssel	Oldenzaal
7572	173	23	Overijssel	Oldenzaal
7573	173	23	Overijssel	Oldenzaal
7574	173	23	Overijssel	Oldenzaal
7575	173	23	Overijssel	Oldenzaal
7576	173	23	Overijssel	Oldenzaal
7577	173	23	Overijssel	Oldenzaal
7581	168	23	Overijssel	Losser
7582	168	23	Overijssel	Losser
7585	168	23	Overijssel	Losser
7586	168	23	Overijssel	Losser
7587	168	23	Overijssel	Losser
7588	168	23	Overijssel	Losser
7591	1774	23	Overijssel	Dinkelland
7595	1774	23	Overijssel	Dinkelland
7596	1774	23	Overijssel	Dinkelland
7597	1774	23	Overijssel	Dinkelland
7601	141	23	Overijssel	Almelo
7602	141	23	Overijssel	Almelo
7603	141	23	Overijssel	Almelo
7604	141	23	Overijssel	Almelo
7605	141	23	Overijssel	Almelo
7606	141	23	Overijssel	Almelo
7607	141	23	Overijssel	Almelo
7608	141	23	Overijssel	Almelo
7609	141	23	Overijssel	Almelo
7610	141	23	Overijssel	Almelo
7611	141	23	Overijssel	Almelo
7614	183	23	Overijssel	Tubbergen
7615	183	23	Overijssel	Tubbergen
7621	147	23	Overijssel	Borne
7622	147	23	Overijssel	Borne
7623	147	23	Overijssel	Borne
7625	147	23	Overijssel	Borne
7626	147	23	Overijssel	Borne
7627	141	23	Overijssel	Almelo
7631	1774	23	Overijssel	Dinkelland
7634	1774	23	Overijssel	Dinkelland
7635	1774	23	Overijssel	Dinkelland
7636	1774	23	Overijssel	Dinkelland
7637	1774	23	Overijssel	Dinkelland
7638	1774	23	Overijssel	Dinkelland
7641	189	23	Overijssel	Wierden
7642	189	23	Overijssel	Wierden
7645	189	23	Overijssel	Wierden
7651	183	23	Overijssel	Tubbergen
7661	183	23	Overijssel	Tubbergen
7662	183	23	Overijssel	Tubbergen
7663	183	23	Overijssel	Tubbergen
7664	183	23	Overijssel	Tubbergen
7665	183	23	Overijssel	Tubbergen
7666	183	23	Overijssel	Tubbergen
7667	183	23	Overijssel	Tubbergen
7668	183	23	Overijssel	Tubbergen
7671	1700	23	Overijssel	Twenterand
7672	1700	23	Overijssel	Twenterand
7675	1700	23	Overijssel	Twenterand
7676	1700	23	Overijssel	Twenterand
7678	183	23	Overijssel	Tubbergen
7679	183	23	Overijssel	Tubbergen
7681	1700	23	Overijssel	Twenterand
7683	1700	23	Overijssel	Twenterand
7685	175	23	Overijssel	Ommen
7686	1700	23	Overijssel	Twenterand
7687	163	23	Overijssel	Hellendoorn
7688	163	23	Overijssel	Hellendoorn
7691	160	23	Overijssel	Hardenberg
7692	160	23	Overijssel	Hardenberg
7693	160	23	Overijssel	Hardenberg
7694	160	23	Overijssel	Hardenberg
7695	160	23	Overijssel	Hardenberg
7696	160	23	Overijssel	Hardenberg
7701	160	23	Overijssel	Hardenberg
7702	160	23	Overijssel	Hardenberg
7705	1690	22	Drenthe	De Wolden
7707	160	23	Overijssel	Hardenberg
7711	148	23	Overijssel	Dalfsen
7715	180	23	Overijssel	Staphorst
7721	148	23	Overijssel	Dalfsen
7722	148	23	Overijssel	Dalfsen
7731	175	23	Overijssel	Ommen
7732	175	23	Overijssel	Ommen
7734	175	23	Overijssel	Ommen
7735	175	23	Overijssel	Ommen
7736	175	23	Overijssel	Ommen
7737	175	23	Overijssel	Ommen
7738	175	23	Overijssel	Ommen
7739	175	23	Overijssel	Ommen
7741	109	22	Drenthe	Coevorden
7742	109	22	Drenthe	Coevorden
7751	109	22	Drenthe	Coevorden
7753	109	22	Drenthe	Coevorden
7754	109	22	Drenthe	Coevorden
7755	109	22	Drenthe	Coevorden
7756	109	22	Drenthe	Coevorden
7761	114	22	Drenthe	Emmen
7764	114	22	Drenthe	Emmen
7765	114	22	Drenthe	Emmen
7766	114	22	Drenthe	Emmen
7771	160	23	Overijssel	Hardenberg
7772	160	23	Overijssel	Hardenberg
7773	160	23	Overijssel	Hardenberg
7775	160	23	Overijssel	Hardenberg
7776	160	23	Overijssel	Hardenberg
7777	160	23	Overijssel	Hardenberg
7778	160	23	Overijssel	Hardenberg
7779	160	23	Overijssel	Hardenberg
7781	160	23	Overijssel	Hardenberg
7782	160	23	Overijssel	Hardenberg
7783	160	23	Overijssel	Hardenberg
7784	160	23	Overijssel	Hardenberg
7785	160	23	Overijssel	Hardenberg
7786	160	23	Overijssel	Hardenberg
7787	160	23	Overijssel	Hardenberg
7788	160	23	Overijssel	Hardenberg
7791	160	23	Overijssel	Hardenberg
7792	160	23	Overijssel	Hardenberg
7793	160	23	Overijssel	Hardenberg
7794	160	23	Overijssel	Hardenberg
7795	160	23	Overijssel	Hardenberg
7796	160	23	Overijssel	Hardenberg
7797	160	23	Overijssel	Hardenberg
7798	160	23	Overijssel	Hardenberg
7811	114	22	Drenthe	Emmen
7812	114	22	Drenthe	Emmen
7813	114	22	Drenthe	Emmen
7814	114	22	Drenthe	Emmen
7815	114	22	Drenthe	Emmen
7821	114	22	Drenthe	Emmen
7822	114	22	Drenthe	Emmen
7823	114	22	Drenthe	Emmen
7824	114	22	Drenthe	Emmen
7825	114	22	Drenthe	Emmen
7826	114	22	Drenthe	Emmen
7827	114	22	Drenthe	Emmen
7828	114	22	Drenthe	Emmen
7831	114	22	Drenthe	Emmen
7833	114	22	Drenthe	Emmen
7841	109	22	Drenthe	Coevorden
7842	109	22	Drenthe	Coevorden
7843	109	22	Drenthe	Coevorden
7844	114	22	Drenthe	Emmen
7845	109	22	Drenthe	Coevorden
7846	109	22	Drenthe	Coevorden
7847	109	22	Drenthe	Coevorden
7848	109	22	Drenthe	Coevorden
7849	109	22	Drenthe	Coevorden
7851	109	22	Drenthe	Coevorden
7852	109	22	Drenthe	Coevorden
7853	109	22	Drenthe	Coevorden
7854	109	22	Drenthe	Coevorden
7855	109	22	Drenthe	Coevorden
7856	109	22	Drenthe	Coevorden
7858	1681	22	Drenthe	Borger-Odoorn
7859	1681	22	Drenthe	Borger-Odoorn
7861	109	22	Drenthe	Coevorden
7863	109	22	Drenthe	Coevorden
7864	109	22	Drenthe	Coevorden
7871	1681	22	Drenthe	Borger-Odoorn
7872	1681	22	Drenthe	Borger-Odoorn
7873	1681	22	Drenthe	Borger-Odoorn
7874	1681	22	Drenthe	Borger-Odoorn
7875	1681	22	Drenthe	Borger-Odoorn
7876	1681	22	Drenthe	Borger-Odoorn
7877	1681	22	Drenthe	Borger-Odoorn
7881	114	22	Drenthe	Emmen
7884	114	22	Drenthe	Emmen
7885	114	22	Drenthe	Emmen
7887	114	22	Drenthe	Emmen
7889	114	22	Drenthe	Emmen
7891	114	22	Drenthe	Emmen
7892	114	22	Drenthe	Emmen
7894	114	22	Drenthe	Emmen
7895	114	22	Drenthe	Emmen
7901	118	22	Drenthe	Hoogeveen
7902	118	22	Drenthe	Hoogeveen
7903	118	22	Drenthe	Hoogeveen
7904	118	22	Drenthe	Hoogeveen
7905	118	22	Drenthe	Hoogeveen
7906	118	22	Drenthe	Hoogeveen
7907	118	22	Drenthe	Hoogeveen
7908	118	22	Drenthe	Hoogeveen
7909	118	22	Drenthe	Hoogeveen
7910	1731	22	Drenthe	Midden-Drenthe
7911	118	22	Drenthe	Hoogeveen
7912	118	22	Drenthe	Hoogeveen
7913	118	22	Drenthe	Hoogeveen
7914	118	22	Drenthe	Hoogeveen
7915	118	22	Drenthe	Hoogeveen
7916	118	22	Drenthe	Hoogeveen
7917	109	22	Drenthe	Coevorden
7918	118	22	Drenthe	Hoogeveen
7921	1690	22	Drenthe	De Wolden
7924	1690	22	Drenthe	De Wolden
7925	1690	22	Drenthe	De Wolden
7926	1690	22	Drenthe	De Wolden
7927	1690	22	Drenthe	De Wolden
7928	1731	22	Drenthe	Midden-Drenthe
7929	109	22	Drenthe	Coevorden
7931	118	22	Drenthe	Hoogeveen
7932	1690	22	Drenthe	De Wolden
7933	118	22	Drenthe	Hoogeveen
7934	118	22	Drenthe	Hoogeveen
7935	1690	22	Drenthe	De Wolden
7936	118	22	Drenthe	Hoogeveen
7937	1731	22	Drenthe	Midden-Drenthe
7938	1731	22	Drenthe	Midden-Drenthe
7941	119	22	Drenthe	Meppel
7942	119	22	Drenthe	Meppel
7943	119	22	Drenthe	Meppel
7944	119	22	Drenthe	Meppel
7946	1708	23	Overijssel	Steenwijkerland
7948	119	22	Drenthe	Meppel
7949	119	22	Drenthe	Meppel
7951	180	23	Overijssel	Staphorst
7954	180	23	Overijssel	Staphorst
7955	180	23	Overijssel	Staphorst
7957	1690	22	Drenthe	De Wolden
7958	1690	22	Drenthe	De Wolden
7961	1690	22	Drenthe	De Wolden
7963	1690	22	Drenthe	De Wolden
7964	1690	22	Drenthe	De Wolden
7965	119	22	Drenthe	Meppel
7966	119	22	Drenthe	Meppel
7971	1701	22	Drenthe	Westerveld
7973	1701	22	Drenthe	Westerveld
7974	1701	22	Drenthe	Westerveld
7975	1701	22	Drenthe	Westerveld
7981	1701	22	Drenthe	Westerveld
7983	1701	22	Drenthe	Westerveld
7984	1701	22	Drenthe	Westerveld
7985	1701	22	Drenthe	Westerveld
7986	1701	22	Drenthe	Westerveld
7991	1701	22	Drenthe	Westerveld
8011	193	23	Overijssel	Zwolle
8012	193	23	Overijssel	Zwolle
8013	193	23	Overijssel	Zwolle
8014	193	23	Overijssel	Zwolle
8015	193	23	Overijssel	Zwolle
8016	193	23	Overijssel	Zwolle
8017	193	23	Overijssel	Zwolle
8019	193	23	Overijssel	Zwolle
8021	193	23	Overijssel	Zwolle
8022	193	23	Overijssel	Zwolle
8023	193	23	Overijssel	Zwolle
8024	193	23	Overijssel	Zwolle
8025	193	23	Overijssel	Zwolle
8026	193	23	Overijssel	Zwolle
8028	193	23	Overijssel	Zwolle
8031	193	23	Overijssel	Zwolle
8032	193	23	Overijssel	Zwolle
8033	193	23	Overijssel	Zwolle
8034	193	23	Overijssel	Zwolle
8035	1896	23	Overijssel	Zwartewaterland
8041	193	23	Overijssel	Zwolle
8042	193	23	Overijssel	Zwolle
8043	193	23	Overijssel	Zwolle
8044	193	23	Overijssel	Zwolle
8045	193	23	Overijssel	Zwolle
8051	244	25	Gelderland	Hattem
8052	244	25	Gelderland	Hattem
8055	177	23	Overijssel	Raalte
8061	1896	23	Overijssel	Zwartewaterland
8064	1896	23	Overijssel	Zwartewaterland
8066	1708	23	Overijssel	Steenwijkerland
8071	302	25	Gelderland	Nunspeet
8072	302	25	Gelderland	Nunspeet
8075	302	25	Gelderland	Nunspeet
8076	302	25	Gelderland	Nunspeet
8077	302	25	Gelderland	Nunspeet
8079	269	25	Gelderland	Oldebroek
8081	230	25	Gelderland	Elburg
8082	230	25	Gelderland	Elburg
8084	230	25	Gelderland	Elburg
8085	230	25	Gelderland	Elburg
8091	269	25	Gelderland	Oldebroek
8094	269	25	Gelderland	Oldebroek
8095	269	25	Gelderland	Oldebroek
8096	269	25	Gelderland	Oldebroek
8097	269	25	Gelderland	Oldebroek
8101	177	23	Overijssel	Raalte
8102	177	23	Overijssel	Raalte
8103	177	23	Overijssel	Raalte
8105	177	23	Overijssel	Raalte
8106	177	23	Overijssel	Raalte
8107	177	23	Overijssel	Raalte
8111	177	23	Overijssel	Raalte
8112	177	23	Overijssel	Raalte
8121	1773	23	Overijssel	Olst-Wijhe
8124	1773	23	Overijssel	Olst-Wijhe
8131	1773	23	Overijssel	Olst-Wijhe
8141	177	23	Overijssel	Raalte
8144	177	23	Overijssel	Raalte
8146	175	23	Overijssel	Ommen
8147	175	23	Overijssel	Ommen
8148	175	23	Overijssel	Ommen
8151	148	23	Overijssel	Dalfsen
8152	148	23	Overijssel	Dalfsen
8153	148	23	Overijssel	Dalfsen
8154	148	23	Overijssel	Dalfsen
8161	232	25	Gelderland	Epe
8162	232	25	Gelderland	Epe
8166	232	25	Gelderland	Epe
8167	232	25	Gelderland	Epe
8171	232	25	Gelderland	Epe
8172	232	25	Gelderland	Epe
8181	246	25	Gelderland	Heerde
8191	246	25	Gelderland	Heerde
8193	246	25	Gelderland	Heerde
8194	246	25	Gelderland	Heerde
8196	1773	23	Overijssel	Olst-Wijhe
8198	1773	23	Overijssel	Olst-Wijhe
8211	995	24	Flevoland	Lelystad
8212	995	24	Flevoland	Lelystad
8218	995	24	Flevoland	Lelystad
8219	995	24	Flevoland	Lelystad
8221	995	24	Flevoland	Lelystad
8222	995	24	Flevoland	Lelystad
8223	995	24	Flevoland	Lelystad
8224	995	24	Flevoland	Lelystad
8225	995	24	Flevoland	Lelystad
8226	995	24	Flevoland	Lelystad
8231	995	24	Flevoland	Lelystad
8232	995	24	Flevoland	Lelystad
8233	995	24	Flevoland	Lelystad
8239	995	24	Flevoland	Lelystad
8241	995	24	Flevoland	Lelystad
8242	995	24	Flevoland	Lelystad
8243	995	24	Flevoland	Lelystad
8244	995	24	Flevoland	Lelystad
8245	995	24	Flevoland	Lelystad
8251	303	24	Flevoland	Dronten
8252	303	24	Flevoland	Dronten
8253	303	24	Flevoland	Dronten
8254	303	24	Flevoland	Dronten
8255	303	24	Flevoland	Dronten
8256	303	24	Flevoland	Dronten
8261	166	23	Overijssel	Kampen
8262	166	23	Overijssel	Kampen
8263	166	23	Overijssel	Kampen
8264	166	23	Overijssel	Kampen
8265	166	23	Overijssel	Kampen
8266	166	23	Overijssel	Kampen
8267	166	23	Overijssel	Kampen
8271	166	23	Overijssel	Kampen
8274	166	23	Overijssel	Kampen
8275	166	23	Overijssel	Kampen
8276	166	23	Overijssel	Kampen
8277	166	23	Overijssel	Kampen
8278	166	23	Overijssel	Kampen
8281	1896	23	Overijssel	Zwartewaterland
8291	1896	23	Overijssel	Zwartewaterland
8293	166	23	Overijssel	Kampen
8294	1896	23	Overijssel	Zwartewaterland
8301	171	24	Flevoland	Noordoostpolder
8302	171	24	Flevoland	Noordoostpolder
8303	171	24	Flevoland	Noordoostpolder
8304	171	24	Flevoland	Noordoostpolder
8305	171	24	Flevoland	Noordoostpolder
8307	171	24	Flevoland	Noordoostpolder
8308	171	24	Flevoland	Noordoostpolder
8309	171	24	Flevoland	Noordoostpolder
8311	171	24	Flevoland	Noordoostpolder
8312	171	24	Flevoland	Noordoostpolder
8313	171	24	Flevoland	Noordoostpolder
8314	171	24	Flevoland	Noordoostpolder
8315	171	24	Flevoland	Noordoostpolder
8316	171	24	Flevoland	Noordoostpolder
8317	171	24	Flevoland	Noordoostpolder
8319	171	24	Flevoland	Noordoostpolder
8321	184	24	Flevoland	Urk
8322	184	24	Flevoland	Urk
8325	1708	23	Overijssel	Steenwijkerland
8326	1708	23	Overijssel	Steenwijkerland
8331	1708	23	Overijssel	Steenwijkerland
8332	1708	23	Overijssel	Steenwijkerland
8333	1708	23	Overijssel	Steenwijkerland
8334	1708	23	Overijssel	Steenwijkerland
8335	1708	23	Overijssel	Steenwijkerland
8336	1708	23	Overijssel	Steenwijkerland
8337	1708	23	Overijssel	Steenwijkerland
8338	1708	23	Overijssel	Steenwijkerland
8339	1708	23	Overijssel	Steenwijkerland
8341	1708	23	Overijssel	Steenwijkerland
8342	1708	23	Overijssel	Steenwijkerland
8343	1708	23	Overijssel	Steenwijkerland
8344	1708	23	Overijssel	Steenwijkerland
8345	1708	23	Overijssel	Steenwijkerland
8346	1708	23	Overijssel	Steenwijkerland
8347	1708	23	Overijssel	Steenwijkerland
8351	1701	22	Drenthe	Westerveld
8355	1708	23	Overijssel	Steenwijkerland
8356	1708	23	Overijssel	Steenwijkerland
8361	1708	23	Overijssel	Steenwijkerland
8362	1708	23	Overijssel	Steenwijkerland
8363	1708	23	Overijssel	Steenwijkerland
8371	1708	23	Overijssel	Steenwijkerland
8372	1708	23	Overijssel	Steenwijkerland
8373	1708	23	Overijssel	Steenwijkerland
8374	1708	23	Overijssel	Steenwijkerland
8375	1708	23	Overijssel	Steenwijkerland
8376	1708	23	Overijssel	Steenwijkerland
8377	1708	23	Overijssel	Steenwijkerland
8378	1708	23	Overijssel	Steenwijkerland
8381	1701	22	Drenthe	Westerveld
8382	1701	22	Drenthe	Westerveld
8383	1701	22	Drenthe	Westerveld
8384	1701	22	Drenthe	Westerveld
8385	1701	22	Drenthe	Westerveld
8386	1701	22	Drenthe	Westerveld
8387	1701	22	Drenthe	Westerveld
8388	98	21	Friesland (Fryslân)	Weststellingwerf
8389	98	21	Friesland (Fryslân)	Weststellingwerf
8391	98	21	Friesland (Fryslân)	Weststellingwerf
8392	98	21	Friesland (Fryslân)	Weststellingwerf
8393	98	21	Friesland (Fryslân)	Weststellingwerf
8394	98	21	Friesland (Fryslân)	Weststellingwerf
8395	98	21	Friesland (Fryslân)	Weststellingwerf
8396	98	21	Friesland (Fryslân)	Weststellingwerf
8397	98	21	Friesland (Fryslân)	Weststellingwerf
8398	98	21	Friesland (Fryslân)	Weststellingwerf
8401	86	21	Friesland (Fryslân)	Opsterland
8403	86	21	Friesland (Fryslân)	Opsterland
8404	86	21	Friesland (Fryslân)	Opsterland
8405	86	21	Friesland (Fryslân)	Opsterland
8406	86	21	Friesland (Fryslân)	Opsterland
8407	86	21	Friesland (Fryslân)	Opsterland
8408	86	21	Friesland (Fryslân)	Opsterland
8409	86	21	Friesland (Fryslân)	Opsterland
8411	74	21	Friesland (Fryslân)	Heerenveen
8412	74	21	Friesland (Fryslân)	Heerenveen
8413	74	21	Friesland (Fryslân)	Heerenveen
8414	74	21	Friesland (Fryslân)	Heerenveen
8415	74	21	Friesland (Fryslân)	Heerenveen
8421	85	21	Friesland (Fryslân)	Ooststellingwerf
8422	85	21	Friesland (Fryslân)	Ooststellingwerf
8423	85	21	Friesland (Fryslân)	Ooststellingwerf
8424	85	21	Friesland (Fryslân)	Ooststellingwerf
8425	85	21	Friesland (Fryslân)	Ooststellingwerf
8426	85	21	Friesland (Fryslân)	Ooststellingwerf
8427	85	21	Friesland (Fryslân)	Ooststellingwerf
8428	85	21	Friesland (Fryslân)	Ooststellingwerf
8431	85	21	Friesland (Fryslân)	Ooststellingwerf
8432	85	21	Friesland (Fryslân)	Ooststellingwerf
8433	85	21	Friesland (Fryslân)	Ooststellingwerf
8434	85	21	Friesland (Fryslân)	Ooststellingwerf
8435	85	21	Friesland (Fryslân)	Ooststellingwerf
8437	1701	22	Drenthe	Westerveld
8438	1701	22	Drenthe	Westerveld
8439	1701	22	Drenthe	Westerveld
